ID,feild_name,source_data_value,target_data_value
00005175,Amount,395,291
00005176,Amount,164,434
00005177,Amount,342,109
00005178,Amount,372,238
00005179,Amount,239,355
00005180,Amount,204,242
00005181,Amount,442,193
00005182,Amount,323,105
00005183,Amount,471,248
00005184,Amount,101,223
00005185,Amount,237,281
00005186,Amount,444,247
00005187,Amount,337,383
00005188,Amount,451,196
00005189,Amount,420,161
00005190,Amount,295,256
00005191,Amount,383,200
00005192,Amount,462,256
00005193,Amount,378,256
00005194,Amount,466,464
00005195,Amount,330,381
00005196,Amount,291,267
00005197,Amount,474,331
00005198,Amount,443,140
00005199,Amount,177,254
00005200,Amount,443,353
00005201,Amount,218,384
00005202,Amount,238,486
00005203,Amount,389,324
00005204,Amount,211,333
00005205,Amount,191,386
00005206,Amount,105,357
00005207,Amount,348,420
00005208,Amount,459,196
00005209,Amount,464,205
00005210,Amount,400,126
00005211,Amount,395,293
00005212,Amount,420,455
00005213,Amount,183,143
00005214,Amount,340,322
00005215,Amount,358,406
00005216,Amount,203,226
00005217,Amount,324,154
00005218,Amount,155,483
00005219,Amount,114,134
00005220,Amount,498,105
00005221,Amount,302,227
00005222,Amount,140,379
00005223,Amount,405,497
00005224,Amount,428,127
00005225,Amount,263,284
00005226,Amount,226,368
00005227,Amount,236,210
00005228,Amount,132,201
00005229,Amount,208,160
00005230,Amount,176,376
00005231,Amount,404,434
00005232,Amount,479,116
00005233,Amount,388,234
00005234,Amount,131,468
00005235,Amount,474,326
00005236,Amount,184,268
00005237,Amount,497,362
00005238,Amount,135,251
00005239,Amount,189,488
00005240,Amount,412,383
00005241,Amount,303,376
00005242,Amount,186,269
00005243,Amount,354,415
00005244,Amount,335,295
00005245,Amount,378,165
00005246,Amount,211,198
00005247,Amount,361,437
00005248,Amount,211,220
00005249,Amount,379,478
00005250,Amount,268,132
00005251,Amount,264,406
00005252,Amount,141,339
00005253,Amount,434,472
00005254,Amount,330,307
00005255,Amount,217,239
00005256,Amount,312,331
00005257,Amount,112,451
00005258,Amount,471,182
00005259,Amount,244,222
00005260,Amount,473,470
00005261,Amount,460,426
00005262,Amount,411,143
00005263,Amount,207,275
00005264,Amount,385,313
00005265,Amount,220,219
00005266,Amount,279,416
00005267,Amount,103,489
00005268,Amount,394,306
00005269,Amount,343,381
00005270,Amount,497,101
00005271,Amount,296,363
00005272,Amount,486,142
00005273,Amount,262,421
00005274,Amount,377,287
00005275,Amount,183,482
00005276,Amount,459,414
00005277,Amount,223,463
00005278,Amount,397,192
00005279,Amount,349,129
00005280,Amount,221,150
00005281,Amount,482,268
00005282,Amount,358,151
00005283,Amount,385,298
00005284,Amount,132,300
00005285,Amount,348,319
00005286,Amount,333,390
00005287,Amount,391,355
00005288,Amount,104,475
00005289,Amount,367,292
00005290,Amount,352,448
00005291,Amount,406,252
00005292,Amount,285,417
00005293,Amount,405,133
00005294,Amount,246,220
00005295,Amount,292,118
00005296,Amount,370,486
00005297,Amount,222,406
00005298,Amount,184,145
00005299,Amount,200,427
00005300,Amount,177,263
00005302,Amount,470,365
00005303,Amount,110,438
00005304,Amount,262,447
00005305,Amount,339,201
00005306,Amount,353,481
00005307,Amount,310,317
00005308,Amount,405,347
00005309,Amount,422,411
00005310,Amount,356,427
00005311,Amount,122,242
00005312,Amount,225,483
00005313,Amount,308,479
00005314,Amount,161,240
00005315,Amount,228,142
00005316,Amount,418,283
00005317,Amount,339,355
00005318,Amount,152,297
00005319,Amount,111,313
00005320,Amount,256,359
00005321,Amount,197,378
00005322,Amount,106,215
00005323,Amount,305,343
00005324,Amount,343,385
00005325,Amount,414,353
00005326,Amount,239,319
00005327,Amount,136,315
00005328,Amount,256,184
00005329,Amount,402,158
00005330,Amount,411,305
00005331,Amount,394,138
00005332,Amount,217,346
00005333,Amount,146,264
00005334,Amount,410,463
00005335,Amount,390,186
00005336,Amount,289,181
00005337,Amount,232,330
00005338,Amount,478,351
00005339,Amount,384,433
00005340,Amount,131,253
00005341,Amount,107,303
00005342,Amount,230,214
00005343,Amount,298,375
00005344,Amount,376,333
00005345,Amount,267,246
00005346,Amount,404,359
00005347,Amount,254,333
00005348,Amount,125,432
00005349,Amount,263,114
00005350,Amount,282,448
00005351,Amount,142,402
00005352,Amount,491,164
00005353,Amount,334,393
00005354,Amount,133,366
00005355,Amount,479,194
00005356,Amount,412,312
00005357,Amount,383,151
00005358,Amount,166,473
00005359,Amount,136,453
00005360,Amount,339,116
00005361,Amount,398,440
00005362,Amount,435,416
00005363,Amount,350,153
00005364,Amount,329,258
00005365,Amount,378,108
00005366,Amount,475,313
00005367,Amount,441,163
00005368,Amount,388,498
00005369,Amount,356,338
00005370,Amount,390,341
00005371,Amount,156,115
00005372,Amount,381,467
00005373,Amount,255,164
00005374,Amount,161,137
00005375,Amount,370,288
00005376,Amount,290,432
00005377,Amount,308,427
00005378,Amount,330,463
00005379,Amount,128,354
00005380,Amount,150,414
00005381,Amount,457,384
00005382,Amount,449,156
00005383,Amount,234,163
00005384,Amount,189,241
00005385,Amount,487,365
00005386,Amount,350,141
00005387,Amount,393,156
00005388,Amount,467,305
00005389,Amount,209,318
00005390,Amount,403,175
00005391,Amount,473,140
00005392,Amount,179,175
00005393,Amount,105,375
00005394,Amount,304,196
00005395,Amount,309,245
00005396,Amount,134,318
00005397,Amount,219,493
00005398,Amount,426,385
00005399,Amount,168,350
00005400,Amount,318,436
00005401,Amount,390,240
00005402,Amount,337,317
00005403,Amount,305,299
00005404,Amount,401,494
00005405,Amount,191,427
00005406,Amount,211,424
00005407,Amount,493,146
00005408,Amount,286,291
00005409,Amount,337,468
00005410,Amount,257,217
00005411,Amount,137,384
00005412,Amount,255,465
00005413,Amount,163,185
00005414,Amount,490,153
00005415,Amount,316,320
00005416,Amount,166,489
00005417,Amount,146,416
00005418,Amount,325,186
00005419,Amount,461,170
00005420,Amount,447,359
00005421,Amount,336,384
00005422,Amount,499,321
00005423,Amount,419,308
00005424,Amount,207,149
00005425,Amount,330,375
00005426,Amount,302,399
00005427,Amount,408,215
00005428,Amount,129,181
00005429,Amount,186,341
00005430,Amount,270,131
00005431,Amount,193,116
00005432,Amount,382,268
00005433,Amount,354,146
00005434,Amount,254,109
00005435,Amount,433,129
00005436,Amount,242,480
00005437,Amount,437,500
00005438,Amount,234,188
00005439,Amount,293,353
00005440,Amount,210,336
00005441,Amount,183,264
00005442,Amount,191,343
00005443,Amount,284,144
00005444,Amount,219,174
00005445,Amount,194,105
00005446,Amount,197,474
00005447,Amount,118,406
00005448,Amount,277,212
00005449,Amount,395,166
00005450,Amount,250,457
00005451,Amount,359,437
00005452,Amount,492,125
00005453,Amount,464,278
00005454,Amount,135,145
00005455,Amount,262,247
00005456,Amount,232,288
00005457,Amount,357,337
00005458,Amount,153,230
00005459,Amount,321,344
00005460,Amount,169,147
00005461,Amount,429,203
00005462,Amount,154,391
00005463,Amount,183,195
00005464,Amount,416,201
00005465,Amount,192,235
00005466,Amount,106,412
00005467,Amount,436,442
00005468,Amount,290,267
00005469,Amount,182,198
00005470,Amount,243,264
00005471,Amount,397,245
00005472,Amount,180,210
00005473,Amount,468,306
00005474,Amount,166,165
00005475,Amount,233,485
00005476,Amount,278,215
00005477,Amount,297,310
00005478,Amount,188,365
00005479,Amount,487,152
00005480,Amount,298,304
00005481,Amount,310,142
00005482,Amount,280,433
00005483,Amount,186,219
00005484,Amount,462,277
00005485,Amount,224,452
00005486,Amount,385,388
00005487,Amount,487,281
00005489,Amount,135,155
00005490,Amount,143,418
00005491,Amount,378,112
00005492,Amount,193,281
00005493,Amount,391,436
00005494,Amount,293,158
00005495,Amount,172,490
00005496,Amount,249,370
00005497,Amount,288,206
00005498,Amount,395,234
00005499,Amount,382,450
00005500,Amount,415,329
00005501,Amount,248,172
00005502,Amount,195,238
00005503,Amount,294,349
00005504,Amount,483,459
00005505,Amount,400,470
00005506,Amount,488,351
00005507,Amount,117,418
00005508,Amount,152,485
00005509,Amount,162,361
00005510,Amount,452,290
00005511,Amount,310,340
00005512,Amount,496,288
00005513,Amount,111,187
00005514,Amount,148,311
00005515,Amount,206,452
00005516,Amount,397,293
00005517,Amount,347,185
00005518,Amount,263,216
00005519,Amount,370,442
00005520,Amount,478,325
00005521,Amount,346,296
00005522,Amount,474,257
00005523,Amount,429,376
00005524,Amount,213,158
00005525,Amount,347,307
00005526,Amount,444,137
00005527,Amount,339,355
00005528,Amount,205,396
00005529,Amount,185,160
00005530,Amount,247,380
00005531,Amount,300,305
00005532,Amount,174,481
00005533,Amount,428,141
00005534,Amount,464,401
00005535,Amount,395,365
00005536,Amount,260,463
00005537,Amount,115,359
00005538,Amount,451,346
00005539,Amount,385,110
00005540,Amount,450,497
00005541,Amount,409,489
00005542,Amount,133,143
00005543,Amount,239,487
00005544,Amount,201,360
00005545,Amount,340,232
00005546,Amount,490,336
00005547,Amount,140,232
00005548,Amount,179,269
00005549,Amount,231,202
00005550,Amount,305,460
00005551,Amount,243,342
00005552,Amount,224,156
00005553,Amount,471,163
00005554,Amount,132,181
00005555,Amount,401,469
00005556,Amount,403,208
00005557,Amount,196,334
00005558,Amount,166,103
00005559,Amount,169,332
00005560,Amount,389,358
00005561,Amount,356,176
00005562,Amount,325,104
00005563,Amount,185,211
00005564,Amount,442,441
00005565,Amount,398,417
00005566,Amount,174,225
00005567,Amount,439,178
00005568,Amount,267,283
00005569,Amount,198,401
00005570,Amount,179,256
00005571,Amount,339,206
00005572,Amount,452,341
00005573,Amount,171,464
00005574,Amount,407,327
00005575,Amount,494,264
00005576,Amount,181,134
00005577,Amount,387,438
00005578,Amount,120,151
00005579,Amount,138,327
00005580,Amount,108,382
00005581,Amount,222,128
00005582,Amount,435,376
00005583,Amount,357,431
00005584,Amount,397,263
00005585,Amount,400,145
00005586,Amount,250,496
00005587,Amount,342,114
00005588,Amount,299,326
00005589,Amount,196,452
00005590,Amount,359,265
00005591,Amount,271,300
00005592,Amount,103,420
00005593,Amount,172,480
00005594,Amount,459,447
00005595,Amount,418,445
00005596,Amount,135,206
00005597,Amount,162,160
00005598,Amount,130,146
00005599,Amount,380,247
00005600,Amount,106,350
00005601,Amount,290,209
00005602,Amount,384,430
00005603,Amount,257,284
00005604,Amount,371,209
00005605,Amount,146,467
00005606,Amount,313,141
00005607,Amount,404,477
00005608,Amount,487,106
00005609,Amount,374,366
00005610,Amount,480,117
00005611,Amount,189,208
00005612,Amount,144,112
00005613,Amount,208,197
00005614,Amount,498,128
00005615,Amount,308,432
00005616,Amount,441,233
00005617,Amount,211,236
00005618,Amount,130,468
00005619,Amount,389,105
00005620,Amount,479,351
00005621,Amount,401,358
00005622,Amount,275,406
00005623,Amount,210,324
00005624,Amount,137,144
00005625,Amount,247,216
00005626,Amount,222,416
00005627,Amount,408,411
00005628,Amount,260,151
00005629,Amount,458,313
00005630,Amount,412,401
00005631,Amount,425,132
00005632,Amount,321,434
00005633,Amount,105,336
00005634,Amount,137,242
00005635,Amount,312,446
00005636,Amount,260,337
00005637,Amount,167,372
00005638,Amount,408,225
00005639,Amount,139,206
00005640,Amount,170,194
00005641,Amount,442,289
00005642,Amount,266,271
00005643,Amount,239,344
00005644,Amount,375,421
00005645,Amount,318,430
00005646,Amount,388,288
00005647,Amount,474,249
00005648,Amount,266,187
00005649,Amount,478,251
00005650,Amount,272,491
00005651,Amount,195,343
00005652,Amount,284,228
00005653,Amount,195,351
00005654,Amount,166,329
00005655,Amount,373,202
00005656,Amount,486,275
00005657,Amount,329,310
00005658,Amount,335,336
00005659,Amount,244,291
00005660,Amount,468,232
00005661,Amount,406,325
00005662,Amount,457,227
00005663,Amount,101,238
00005664,Amount,164,121
00005665,Amount,350,287
00005666,Amount,263,210
00005667,Amount,171,289
00005668,Amount,419,406
00005669,Amount,176,255
00005670,Amount,107,364
00005671,Amount,154,364
00005672,Amount,462,488
00005673,Amount,457,393
00005674,Amount,132,103
00005675,Amount,472,208
00005676,Amount,388,295
00005677,Amount,458,464
00005678,Amount,195,189
00005679,Amount,487,383
00005680,Amount,228,249
00005681,Amount,169,204
00005682,Amount,475,332
00005683,Amount,407,429
00005684,Amount,179,222
00005685,Amount,463,225
00005686,Amount,111,371
00005687,Amount,492,128
00005688,Amount,277,124
00005689,Amount,165,119
00005690,Amount,244,377
00005691,Amount,284,113
00005692,Amount,457,265
00005693,Amount,235,461
00005694,Amount,388,180
00005695,Amount,414,383
00005696,Amount,188,331
00005697,Amount,377,362
00005698,Amount,356,218
00005699,Amount,370,235
00005700,Amount,347,360
00005701,Amount,254,146
00005702,Amount,125,279
00005703,Amount,486,267
00005704,Amount,291,117
00005705,Amount,150,186
00005706,Amount,177,474
00005707,Amount,132,451
00005708,Amount,408,223
00005709,Amount,325,468
00005710,Amount,466,489
00005711,Amount,465,113
00005712,Amount,455,437
00005713,Amount,422,375
00005714,Amount,412,205
00005715,Amount,406,477
00005716,Amount,237,165
00005717,Amount,363,277
00005718,Amount,123,195
00005719,Amount,420,323
00005720,Amount,236,266
00005721,Amount,201,429
00005722,Amount,381,496
00005723,Amount,107,243
00005724,Amount,499,372
00005725,Amount,476,388
00005726,Amount,119,489
00005727,Amount,308,351
00005728,Amount,191,112
00005729,Amount,180,474
00005730,Amount,205,110
00005731,Amount,459,181
00005732,Amount,158,294
00005733,Amount,357,476
00005734,Amount,251,213
00005735,Amount,310,481
00005736,Amount,442,342
00005737,Amount,442,467
00005738,Amount,314,364
00005739,Amount,449,117
00005740,Amount,381,396
00005741,Amount,165,372
00005742,Amount,438,125
00005743,Amount,243,424
00005744,Amount,361,327
00005745,Amount,163,395
00005746,Amount,134,291
00005747,Amount,479,374
00005748,Amount,496,497
00005749,Amount,261,177
00005750,Amount,342,120
00005751,Amount,294,200
00005752,Amount,101,262
00005753,Amount,253,386
00005754,Amount,295,146
00005755,Amount,103,276
00005756,Amount,465,220
00005757,Amount,220,247
00005758,Amount,407,403
00005759,Amount,262,149
00005760,Amount,121,188
00005761,Amount,468,428
00005762,Amount,222,455
00005763,Amount,109,104
00005764,Amount,347,339
00005765,Amount,405,338
00005766,Amount,149,346
00005767,Amount,462,358
00005768,Amount,397,165
00005769,Amount,401,263
00005770,Amount,326,171
00005771,Amount,317,144
00005772,Amount,195,268
00005773,Amount,240,411
00005774,Amount,414,413
00005775,Amount,172,410
00005776,Amount,421,448
00005777,Amount,201,418
00005778,Amount,143,189
00005779,Amount,234,233
00005780,Amount,132,337
00005781,Amount,426,129
00005782,Amount,244,217
00005783,Amount,176,108
00005784,Amount,325,359
00005786,Amount,428,389
00005787,Amount,313,371
00005788,Amount,200,300
00005789,Amount,127,374
00005790,Amount,400,301
00005791,Amount,176,373
00005792,Amount,264,233
00005793,Amount,490,386
00005794,Amount,323,102
00005795,Amount,297,234
00005796,Amount,334,231
00005797,Amount,345,454
00005798,Amount,454,364
00005799,Amount,449,399
00005800,Amount,407,215
00005801,Amount,406,283
00005802,Amount,129,403
00005803,Amount,173,469
00005804,Amount,163,417
00005805,Amount,100,143
00005806,Amount,156,135
00005807,Amount,474,233
00005808,Amount,236,443
00005809,Amount,441,291
00005810,Amount,194,414
00005811,Amount,183,120
00005812,Amount,319,309
00005813,Amount,381,280
00005814,Amount,319,186
00005815,Amount,120,260
00005816,Amount,143,172
00005817,Amount,371,493
00005818,Amount,138,393
00005819,Amount,479,387
00005820,Amount,202,129
00005821,Amount,488,146
00005822,Amount,325,258
00005823,Amount,121,114
00005824,Amount,459,113
00005825,Amount,120,399
00005826,Amount,373,264
00005827,Amount,347,358
00005828,Amount,334,435
00005829,Amount,486,433
00005831,Amount,326,257
00005832,Amount,398,146
00005833,Amount,250,379
00005834,Amount,219,356
00005835,Amount,349,127
00005836,Amount,451,116
00005837,Amount,439,387
00005838,Amount,416,328
00005839,Amount,238,396
00005840,Amount,421,494
00005841,Amount,348,415
00005842,Amount,297,475
00005843,Amount,317,467
00005844,Amount,397,287
00005845,Amount,480,476
00005846,Amount,235,202
00005847,Amount,415,292
00005848,Amount,218,277
00005849,Amount,256,367
00005850,Amount,334,101
00005851,Amount,448,482
00005852,Amount,400,483
00005853,Amount,221,469
00005854,Amount,110,257
00005855,Amount,483,487
00005856,Amount,392,483
00005857,Amount,268,265
00005858,Amount,366,485
00005859,Amount,186,156
00005860,Amount,392,395
00005861,Amount,458,266
00005862,Amount,413,237
00005863,Amount,256,300
00005864,Amount,232,364
00005865,Amount,181,330
00005866,Amount,278,116
00005867,Amount,223,464
00005868,Amount,486,497
00005869,Amount,168,370
00005870,Amount,460,328
00005871,Amount,143,237
00005872,Amount,345,166
00005873,Amount,216,163
00005874,Amount,272,350
00005875,Amount,429,466
00005876,Amount,268,279
00005877,Amount,314,428
00005878,Amount,351,371
00005879,Amount,135,213
00005880,Amount,223,231
00005881,Amount,266,168
00005882,Amount,424,273
00005883,Amount,464,195
00005884,Amount,270,293
00005885,Amount,176,253
00005886,Amount,384,377
00005887,Amount,399,428
00005888,Amount,297,139
00005889,Amount,220,388
00005890,Amount,261,466
00005891,Amount,442,328
00005892,Amount,498,452
00005893,Amount,419,246
00005894,Amount,186,109
00005895,Amount,409,427
00005896,Amount,390,169
00005897,Amount,491,363
00005898,Amount,167,439
00005899,Amount,138,126
00005900,Amount,480,446
00005901,Amount,179,425
00005902,Amount,120,446
00005903,Amount,300,389
00005904,Amount,290,348
00005905,Amount,462,317
00005906,Amount,386,135
00005907,Amount,377,489
00005908,Amount,412,213
00005909,Amount,176,208
00005910,Amount,280,226
00005911,Amount,373,207
00005912,Amount,331,434
00005913,Amount,274,266
00005914,Amount,458,405
00005915,Amount,297,138
00005916,Amount,284,439
00005917,Amount,351,289
00005918,Amount,491,262
00005919,Amount,263,177
00005920,Amount,221,112
00005921,Amount,453,458
00005922,Amount,329,317
00005923,Amount,196,212
00005924,Amount,147,458
00005925,Amount,331,263
00005926,Amount,264,331
00005927,Amount,254,133
00005928,Amount,500,116
00005929,Amount,395,493
00005930,Amount,412,327
00005931,Amount,324,259
00005932,Amount,117,113
00005933,Amount,240,479
00005934,Amount,284,355
00005935,Amount,320,321
00005936,Amount,407,125
00005937,Amount,303,286
00005938,Amount,222,254
00005939,Amount,311,248
00005940,Amount,386,315
00005941,Amount,249,200
00005942,Amount,302,362
00005943,Amount,112,272
00005944,Amount,381,340
00005945,Amount,362,194
00005946,Amount,407,301
00005947,Amount,453,207
00005948,Amount,274,142
00005949,Amount,397,342
00005950,Amount,331,232
00005951,Amount,480,227
00005952,Amount,182,119
00005953,Amount,390,223
00005954,Amount,129,370
00005955,Amount,163,394
00005956,Amount,141,332
00005957,Amount,412,262
00005958,Amount,327,334
00005959,Amount,308,301
00005960,Amount,389,218
00005961,Amount,219,415
00005962,Amount,263,109
00005963,Amount,103,272
00005964,Amount,498,196
00005965,Amount,111,166
00005966,Amount,477,333
00005967,Amount,174,281
00005968,Amount,288,276
00005969,Amount,336,481
00005970,Amount,118,463
00005971,Amount,313,162
00005972,Amount,494,293
00005973,Amount,352,253
00005974,Amount,408,103
00005975,Amount,195,455
00005976,Amount,115,228
00005977,Amount,471,209
00005978,Amount,452,112
00005979,Amount,149,494
00005980,Amount,122,423
00005981,Amount,401,152
00005982,Amount,357,314
00005983,Amount,114,108
00005984,Amount,165,308
00005985,Amount,212,177
00005986,Amount,402,496
00005987,Amount,499,235
00005988,Amount,297,381
00005989,Amount,273,150
00005990,Amount,443,238
00005991,Amount,235,123
00005992,Amount,270,164
00005993,Amount,242,272
00005994,Amount,326,338
00005995,Amount,491,176
00005996,Amount,401,446
00005997,Amount,459,185
00005998,Amount,285,363
00005999,Amount,247,180
00006000,Amount,127,467
00006001,Amount,294,298
00006002,Amount,186,247
00006003,Amount,228,415
00006004,Amount,493,319
00006005,Amount,392,273
00006006,Amount,289,296
00006007,Amount,143,177
00006008,Amount,313,349
00006009,Amount,480,303
00006010,Amount,405,253
00006011,Amount,474,423
00006012,Amount,277,215
00006013,Amount,332,488
00006014,Amount,109,305
00006015,Amount,387,290
00006016,Amount,103,349
00006017,Amount,451,121
00006018,Amount,331,162
00006019,Amount,427,391
00006020,Amount,356,177
00006021,Amount,215,207
00006022,Amount,287,496
00006023,Amount,257,246
00006024,Amount,377,148
00006025,Amount,148,196
00006026,Amount,482,322
00006027,Amount,458,374
00006028,Amount,121,489
00006029,Amount,229,241
00006030,Amount,487,441
00006031,Amount,477,100
00006032,Amount,496,111
00006033,Amount,470,395
00006034,Amount,144,100
00006035,Amount,464,322
00006036,Amount,262,108
00006037,Amount,475,451
00006038,Amount,400,380
00006039,Amount,442,402
00006040,Amount,301,174
00006041,Amount,234,211
00006042,Amount,303,129
00006043,Amount,357,375
00006044,Amount,377,333
00006045,Amount,331,303
00006046,Amount,233,190
00006047,Amount,327,200
00006048,Amount,330,466
00006049,Amount,421,459
00006050,Amount,272,355
00006051,Amount,199,489
00006052,Amount,479,495
00006053,Amount,174,401
00006054,Amount,225,329
00006055,Amount,234,229
00006056,Amount,407,423
00006057,Amount,172,407
00006058,Amount,152,234
00006059,Amount,228,111
00006060,Amount,104,173
00006062,Amount,179,306
00006063,Amount,449,131
00006064,Amount,193,348
00006065,Amount,448,128
00006066,Amount,147,294
00006067,Amount,401,144
00006068,Amount,294,207
00006069,Amount,203,435
00006070,Amount,291,173
00006071,Amount,488,372
00006072,Amount,239,192
00006073,Amount,413,139
00006074,Amount,324,239
00006075,Amount,312,166
00006076,Amount,370,418
00006077,Amount,267,211
00006078,Amount,193,277
00006079,Amount,176,358
00006080,Amount,363,153
00006081,Amount,152,387
00006082,Amount,292,249
00006083,Amount,466,472
00006084,Amount,427,326
00006085,Amount,444,381
00006086,Amount,173,389
00006087,Amount,427,172
00006088,Amount,119,144
00006089,Amount,219,489
00006090,Amount,422,321
00006091,Amount,307,472
00006092,Amount,452,160
00006093,Amount,143,126
00006094,Amount,465,187
00006095,Amount,303,410
00006096,Amount,232,336
00006097,Amount,399,407
00006098,Amount,100,277
00006099,Amount,202,153
00006100,Amount,453,306
00006101,Amount,376,359
00006102,Amount,400,408
00006103,Amount,387,453
00006104,Amount,124,498
00006105,Amount,439,168
00006106,Amount,343,491
00006107,Amount,238,373
00006108,Amount,363,335
00006109,Amount,287,458
00006110,Amount,243,196
00006111,Amount,465,436
00006112,Amount,496,433
00006113,Amount,495,244
00006114,Amount,391,285
00006115,Amount,346,194
00006116,Amount,322,224
00006117,Amount,500,433
00006118,Amount,118,286
00006119,Amount,455,309
00006120,Amount,306,292
00006121,Amount,343,411
00006122,Amount,493,422
00006123,Amount,450,274
00006124,Amount,471,202
00006125,Amount,226,389
00006126,Amount,234,253
00006127,Amount,125,294
00006128,Amount,110,277
00006129,Amount,237,247
00006130,Amount,270,180
00006131,Amount,273,116
00006132,Amount,468,351
00006133,Amount,482,371
00006134,Amount,180,425
00006135,Amount,391,422
00006136,Amount,438,143
00006137,Amount,110,337
00006138,Amount,220,163
00006139,Amount,465,119
00006140,Amount,491,264
00006141,Amount,260,412
00006142,Amount,423,481
00006143,Amount,165,407
00006144,Amount,226,135
00006145,Amount,175,250
00006146,Amount,198,289
00006147,Amount,433,185
00006148,Amount,223,499
00006149,Amount,169,149
00006150,Amount,237,275
00006151,Amount,428,317
00006153,Amount,260,282
00006154,Amount,263,107
00006155,Amount,271,424
00006156,Amount,429,289
00006157,Amount,389,129
00006158,Amount,402,214
00006159,Amount,116,401
00006160,Amount,377,236
00006161,Amount,441,485
00006162,Amount,285,487
00006163,Amount,320,220
00006164,Amount,327,244
00006165,Amount,197,250
00006166,Amount,281,486
00006167,Amount,185,147
00006168,Amount,356,381
00006169,Amount,119,420
00006170,Amount,284,196
00006171,Amount,354,236
00006172,Amount,244,266
00006173,Amount,413,456
00006174,Amount,233,341
00006175,Amount,207,392
00006176,Amount,138,479
00006177,Amount,193,152
00006178,Amount,336,219
00006179,Amount,373,322
00006180,Amount,112,271
00006181,Amount,180,488
00006182,Amount,455,271
00006183,Amount,424,312
00006184,Amount,195,498
00006185,Amount,346,262
00006186,Amount,363,358
00006187,Amount,269,141
00006188,Amount,447,161
00006189,Amount,421,438
00006190,Amount,357,203
00006191,Amount,377,195
00006192,Amount,401,289
00006193,Amount,292,384
00006194,Amount,239,126
00006195,Amount,269,241
00006196,Amount,296,349
00006197,Amount,267,438
00006198,Amount,190,416
00006199,Amount,347,234
00006200,Amount,446,115
00006201,Amount,303,227
00006202,Amount,436,298
00006203,Amount,381,472
00006204,Amount,130,335
00006205,Amount,416,344
00006206,Amount,164,151
00006207,Amount,405,390
00006208,Amount,262,203
00006209,Amount,464,386
00006210,Amount,261,218
00006211,Amount,489,193
00006212,Amount,385,175
00006213,Amount,453,406
00006214,Amount,180,207
00006215,Amount,274,474
00006216,Amount,256,298
00006217,Amount,248,456
00006218,Amount,335,422
00006219,Amount,469,267
00006220,Amount,242,429
00006221,Amount,140,198
00006222,Amount,465,405
00006223,Amount,164,317
00006224,Amount,396,422
00006225,Amount,153,164
00006226,Amount,148,293
00006227,Amount,380,465
00006228,Amount,289,178
00006229,Amount,249,298
00006230,Amount,222,183
00006231,Amount,104,486
00006232,Amount,197,339
00006233,Amount,326,320
00006234,Amount,232,443
00006235,Amount,334,288
00006236,Amount,257,200
00006237,Amount,399,416
00006238,Amount,436,345
00006240,Amount,266,463
00006241,Amount,425,230
00006242,Amount,143,298
00006243,Amount,331,134
00006244,Amount,290,399
00006245,Amount,290,403
00006246,Amount,143,177
00006247,Amount,438,191
00006248,Amount,263,142
00006249,Amount,386,281
00006250,Amount,369,314
00006251,Amount,162,367
00006252,Amount,124,212
00006253,Amount,190,427
00006254,Amount,333,136
00006255,Amount,401,250
00006256,Amount,364,345
00006257,Amount,381,491
00006258,Amount,167,367
00006259,Amount,316,495
00006260,Amount,266,398
00006261,Amount,446,488
00006262,Amount,105,453
00006263,Amount,164,133
00006264,Amount,100,347
00006265,Amount,449,346
00006266,Amount,360,248
00006267,Amount,169,491
00006268,Amount,145,447
00006269,Amount,171,495
00006270,Amount,366,289
00006271,Amount,365,457
00006272,Amount,316,266
00006273,Amount,307,373
00006274,Amount,377,483
00006275,Amount,262,197
00006276,Amount,395,283
00006277,Amount,368,228
00006278,Amount,286,332
00006279,Amount,335,292
00006280,Amount,346,330
00006281,Amount,424,103
00006282,Amount,325,195
00006283,Amount,251,363
00006284,Amount,106,158
00006285,Amount,472,430
00006286,Amount,105,252
00006287,Amount,366,443
00006288,Amount,469,397
00006289,Amount,362,425
00006290,Amount,452,313
00006291,Amount,159,160
00006292,Amount,261,493
00006293,Amount,310,469
00006294,Amount,355,364
00006295,Amount,375,333
00006296,Amount,376,240
00006297,Amount,265,468
00006298,Amount,293,408
00006299,Amount,199,237
00006300,Amount,296,238
00006301,Amount,284,363
00006302,Amount,314,107
00006303,Amount,466,435
00006304,Amount,385,198
00006305,Amount,375,172
00006306,Amount,463,309
00006307,Amount,147,160
00006308,Amount,198,494
00006309,Amount,318,119
00006310,Amount,165,119
00006311,Amount,401,109
00006312,Amount,324,141
00006313,Amount,282,288
00006314,Amount,470,485
00006315,Amount,435,141
00006316,Amount,417,481
00006317,Amount,498,460
00006318,Amount,410,219
00006319,Amount,495,434
00006320,Amount,431,319
00006321,Amount,266,379
00006322,Amount,259,209
00006323,Amount,174,155
00006324,Amount,344,383
00006325,Amount,209,387
00006326,Amount,395,261
00006327,Amount,164,201
00006328,Amount,319,237
00006329,Amount,365,142
00006330,Amount,266,157
00006331,Amount,482,209
00006332,Amount,442,266
00006333,Amount,365,247
00006334,Amount,316,307
00006335,Amount,382,349
00006336,Amount,151,447
00006337,Amount,413,453
00006338,Amount,380,491
00006339,Amount,377,341
00006340,Amount,367,327
00006341,Amount,362,279
00006342,Amount,198,412
00006343,Amount,415,252
00006344,Amount,426,474
00006345,Amount,467,356
00006346,Amount,469,109
