ID,feild_name,source_data_value,target_data_value
00005387,Amount,151,366
00005388,Amount,268,291
00005389,Amount,404,110
00005390,Amount,174,120
00005391,Amount,230,231
00005392,Amount,112,334
00005393,Amount,390,289
00005394,Amount,203,145
00005395,Amount,119,347
00005396,Amount,471,169
00005397,Amount,210,388
00005398,Amount,438,166
00005399,Amount,333,405
00005400,Amount,491,161
00005401,Amount,252,203
00005402,Amount,412,159
00005403,Amount,493,202
00005404,Amount,294,427
00005405,Amount,398,405
00005406,Amount,233,110
00005407,Amount,313,397
00005408,Amount,401,329
00005409,Amount,499,281
00005410,Amount,285,338
00005411,Amount,128,190
00005412,Amount,382,344
00005413,Amount,172,118
00005414,Amount,135,263
00005415,Amount,399,207
00005416,Amount,375,468
00005417,Amount,364,241
00005418,Amount,445,259
00005419,Amount,494,261
00005420,Amount,451,265
00005421,Amount,331,188
00005422,Amount,170,320
00005423,Amount,317,430
00005424,Amount,155,131
00005425,Amount,300,452
00005426,Amount,429,274
00005427,Amount,473,482
00005428,Amount,475,309
00005429,Amount,366,406
00005430,Amount,101,304
00005431,Amount,168,467
00005432,Amount,243,391
00005433,Amount,368,442
00005434,Amount,370,332
00005435,Amount,263,483
00005436,Amount,368,424
00005437,Amount,456,259
00005438,Amount,436,223
00005439,Amount,333,242
00005440,Amount,179,241
00005441,Amount,450,308
00005442,Amount,103,408
00005443,Amount,224,411
00005444,Amount,253,470
00005445,Amount,386,214
00005446,Amount,253,111
00005447,Amount,252,418
00005448,Amount,218,187
00005449,Amount,122,446
00005450,Amount,204,154
00005451,Amount,106,101
00005452,Amount,200,134
00005453,Amount,339,131
00005454,Amount,135,132
00005455,Amount,429,251
00005456,Amount,376,425
00005457,Amount,394,483
00005458,Amount,443,275
00005459,Amount,427,266
00005460,Amount,230,402
00005461,Amount,334,317
00005462,Amount,191,265
00005463,Amount,440,315
00005464,Amount,484,498
00005465,Amount,181,299
00005466,Amount,238,365
00005467,Amount,381,180
00005468,Amount,460,402
00005469,Amount,445,242
00005470,Amount,237,281
00005471,Amount,472,142
00005472,Amount,136,407
00005473,Amount,352,111
00005474,Amount,265,388
00005475,Amount,391,404
00005476,Amount,267,195
00005477,Amount,284,296
00005478,Amount,198,118
00005479,Amount,101,383
00005480,Amount,120,372
00005481,Amount,312,468
00005482,Amount,118,227
00005483,Amount,432,382
00005484,Amount,101,343
00005485,Amount,492,234
00005486,Amount,143,365
00005487,Amount,203,275
00005488,Amount,328,426
00005489,Amount,162,226
00005490,Amount,168,438
00005491,Amount,212,221
00005492,Amount,337,109
00005493,Amount,254,312
00005494,Amount,240,253
00005495,Amount,244,279
00005496,Amount,422,208
00005497,Amount,424,412
00005498,Amount,311,241
00005499,Amount,358,253
00005500,Amount,315,254
00005501,Amount,249,267
00005502,Amount,490,117
00005503,Amount,139,310
00005504,Amount,457,228
00005505,Amount,283,199
00005506,Amount,180,364
00005507,Amount,446,311
00005508,Amount,219,252
00005509,Amount,167,467
00005510,Amount,489,392
00005511,Amount,349,183
00005512,Amount,133,103
00005513,Amount,145,374
00005514,Amount,223,492
00005515,Amount,215,160
00005516,Amount,124,112
00005517,Amount,215,494
00005518,Amount,103,252
00005519,Amount,262,451
00005520,Amount,448,179
00005521,Amount,233,401
00005522,Amount,394,145
00005523,Amount,314,180
00005524,Amount,294,471
00005525,Amount,254,393
00005526,Amount,142,124
00005527,Amount,390,459
00005528,Amount,130,412
00005529,Amount,166,163
00005530,Amount,366,175
00005531,Amount,214,491
00005532,Amount,250,362
00005533,Amount,472,357
00005534,Amount,111,135
00005535,Amount,263,481
00005536,Amount,444,480
00005537,Amount,402,180
00005538,Amount,464,327
00005539,Amount,251,177
00005540,Amount,138,377
00005541,Amount,298,446
00005542,Amount,496,326
00005543,Amount,356,246
00005544,Amount,218,122
00005545,Amount,141,443
00005546,Amount,158,351
00005547,Amount,358,303
00005548,Amount,492,440
00005549,Amount,178,458
00005550,Amount,351,110
00005551,Amount,368,308
00005552,Amount,154,456
00005553,Amount,100,432
00005554,Amount,259,401
00005555,Amount,319,332
00005556,Amount,448,469
00005557,Amount,414,372
00005558,Amount,321,335
00005559,Amount,225,201
00005560,Amount,445,289
00005561,Amount,352,357
00005562,Amount,169,481
00005563,Amount,247,180
00005564,Amount,160,447
00005565,Amount,466,255
00005566,Amount,387,458
00005567,Amount,245,479
00005568,Amount,325,476
00005569,Amount,129,345
00005570,Amount,320,491
00005571,Amount,166,132
00005572,Amount,357,441
00005573,Amount,286,393
00005574,Amount,339,399
00005575,Amount,265,339
00005576,Amount,277,328
00005577,Amount,392,460
00005578,Amount,498,331
00005579,Amount,243,453
00005580,Amount,455,114
00005581,Amount,409,218
00005582,Amount,391,105
00005583,Amount,226,487
00005584,Amount,110,227
00005585,Amount,380,454
00005586,Amount,366,179
00005587,Amount,363,131
00005588,Amount,264,247
00005589,Amount,216,466
00005590,Amount,476,388
00005591,Amount,429,449
00005592,Amount,167,295
00005593,Amount,337,214
00005594,Amount,222,323
00005595,Amount,353,241
00005596,Amount,121,255
00005597,Amount,196,142
00005598,Amount,491,299
00005599,Amount,432,148
00005600,Amount,406,247
00005601,Amount,158,180
00005602,Amount,433,404
00005603,Amount,116,179
00005604,Amount,225,183
00005605,Amount,320,373
00005606,Amount,477,354
00005607,Amount,210,106
00005608,Amount,180,447
00005609,Amount,257,375
00005610,Amount,489,439
00005611,Amount,157,273
00005612,Amount,296,305
00005613,Amount,236,341
00005614,Amount,298,268
00005615,Amount,418,121
00005616,Amount,211,473
00005617,Amount,236,447
00005618,Amount,416,258
00005619,Amount,464,486
00005620,Amount,429,408
00005621,Amount,125,288
00005622,Amount,429,496
00005623,Amount,370,179
00005624,Amount,351,436
00005625,Amount,203,215
00005626,Amount,404,142
00005627,Amount,280,258
00005628,Amount,263,265
00005629,Amount,254,464
00005630,Amount,397,255
00005631,Amount,458,431
00005632,Amount,163,439
00005633,Amount,117,439
00005634,Amount,298,486
00005635,Amount,382,318
00005636,Amount,169,128
00005637,Amount,260,493
00005638,Amount,258,273
00005639,Amount,209,380
00005640,Amount,237,436
00005641,Amount,158,286
00005642,Amount,253,121
00005643,Amount,477,478
00005644,Amount,463,488
00005645,Amount,429,209
00005646,Amount,470,483
00005647,Amount,241,344
00005648,Amount,328,280
00005649,Amount,135,140
00005650,Amount,487,346
00005651,Amount,424,463
00005652,Amount,379,324
00005653,Amount,137,421
00005654,Amount,267,342
00005655,Amount,431,115
00005656,Amount,385,256
00005657,Amount,127,188
00005658,Amount,161,495
00005659,Amount,489,404
00005660,Amount,144,417
00005661,Amount,413,412
00005662,Amount,122,379
00005663,Amount,139,283
00005664,Amount,432,333
00005665,Amount,426,260
00005666,Amount,100,157
00005667,Amount,166,465
00005668,Amount,226,367
00005669,Amount,461,395
00005670,Amount,366,473
00005671,Amount,261,443
00005672,Amount,462,198
00005673,Amount,184,442
00005674,Amount,426,139
00005675,Amount,174,261
00005676,Amount,480,499
00005677,Amount,249,163
00005678,Amount,246,431
00005679,Amount,415,237
00005680,Amount,494,287
00005681,Amount,216,189
00005682,Amount,325,184
00005683,Amount,285,172
00005684,Amount,254,257
00005685,Amount,393,204
00005686,Amount,352,264
00005687,Amount,279,356
00005688,Amount,206,373
00005689,Amount,288,154
00005690,Amount,288,450
00005691,Amount,477,468
00005692,Amount,163,437
00005693,Amount,258,176
00005694,Amount,376,162
00005695,Amount,136,156
00005696,Amount,404,390
00005697,Amount,360,305
00005698,Amount,300,471
00005699,Amount,224,429
00005700,Amount,143,356
00005701,Amount,393,280
00005702,Amount,250,415
00005703,Amount,271,490
00005704,Amount,364,168
00005705,Amount,132,417
00005706,Amount,168,141
00005707,Amount,230,369
00005708,Amount,365,385
00005709,Amount,398,151
00005710,Amount,424,413
00005711,Amount,104,135
00005712,Amount,385,444
00005713,Amount,218,393
00005714,Amount,160,153
00005715,Amount,157,181
00005716,Amount,166,235
00005717,Amount,425,465
00005718,Amount,403,493
00005719,Amount,483,494
00005720,Amount,496,302
00005721,Amount,343,406
00005722,Amount,403,185
00005723,Amount,306,396
00005724,Amount,168,398
00005725,Amount,448,309
00005726,Amount,132,493
00005727,Amount,309,183
00005728,Amount,395,479
00005729,Amount,477,399
00005730,Amount,361,333
00005731,Amount,230,365
00005732,Amount,465,135
00005733,Amount,116,414
00005734,Amount,186,398
00005735,Amount,217,234
00005736,Amount,356,139
00005737,Amount,288,459
00005738,Amount,258,392
00005739,Amount,362,402
00005740,Amount,228,141
00005741,Amount,147,193
00005742,Amount,111,166
00005743,Amount,219,421
00005744,Amount,176,290
00005745,Amount,384,471
00005746,Amount,434,210
00005747,Amount,329,315
00005748,Amount,366,218
00005749,Amount,171,332
00005750,Amount,191,180
00005751,Amount,244,417
00005752,Amount,138,429
00005753,Amount,272,382
00005754,Amount,304,113
00005755,Amount,349,252
00005756,Amount,204,194
00005757,Amount,474,196
00005758,Amount,455,157
00005759,Amount,486,234
00005760,Amount,100,259
00005761,Amount,277,204
00005762,Amount,487,133
00005763,Amount,116,243
00005764,Amount,216,270
00005765,Amount,399,239
00005766,Amount,342,417
00005767,Amount,280,230
00005768,Amount,115,283
00005769,Amount,369,227
00005770,Amount,121,417
00005771,Amount,356,404
00005772,Amount,214,354
00005773,Amount,338,309
00005774,Amount,283,170
00005775,Amount,344,384
00005776,Amount,492,156
00005777,Amount,178,269
00005778,Amount,340,129
00005779,Amount,471,392
00005780,Amount,306,476
00005781,Amount,344,282
00005782,Amount,427,102
00005783,Amount,453,464
00005784,Amount,164,249
00005785,Amount,332,376
00005786,Amount,343,307
00005787,Amount,172,214
00005788,Amount,344,272
00005789,Amount,391,453
00005790,Amount,475,180
00005791,Amount,224,361
00005792,Amount,474,441
00005793,Amount,259,141
00005794,Amount,368,347
00005795,Amount,285,377
00005796,Amount,207,234
00005797,Amount,360,383
00005798,Amount,252,232
00005799,Amount,403,349
00005800,Amount,107,399
00005801,Amount,107,344
00005802,Amount,127,478
00005803,Amount,187,267
00005804,Amount,134,340
00005805,Amount,193,308
00005806,Amount,368,221
00005807,Amount,456,151
00005808,Amount,318,252
00005809,Amount,306,454
00005810,Amount,468,330
00005811,Amount,336,148
00005812,Amount,286,219
00005813,Amount,289,202
00005814,Amount,482,288
00005815,Amount,456,161
00005816,Amount,387,293
00005817,Amount,402,232
00005818,Amount,165,364
00005819,Amount,252,381
00005820,Amount,102,184
00005821,Amount,242,287
00005822,Amount,223,147
00005823,Amount,386,116
00005824,Amount,301,404
00005825,Amount,295,316
00005826,Amount,238,374
00005827,Amount,364,289
00005828,Amount,414,273
00005829,Amount,317,345
00005830,Amount,164,345
00005831,Amount,463,353
00005832,Amount,460,400
00005833,Amount,444,108
00005834,Amount,128,363
00005835,Amount,491,132
00005836,Amount,233,239
00005837,Amount,206,147
00005838,Amount,419,393
00005839,Amount,140,485
00005840,Amount,153,152
00005841,Amount,480,189
00005842,Amount,279,473
00005843,Amount,490,345
00005844,Amount,245,339
00005845,Amount,368,214
00005846,Amount,177,203
00005847,Amount,125,138
00005848,Amount,208,441
00005849,Amount,240,414
00005850,Amount,221,458
00005851,Amount,345,216
00005852,Amount,409,385
00005853,Amount,445,185
00005854,Amount,106,480
00005855,Amount,188,250
00005856,Amount,478,140
00005857,Amount,311,109
00005858,Amount,104,367
00005859,Amount,202,122
00005860,Amount,284,263
00005861,Amount,357,329
00005862,Amount,258,123
00005863,Amount,148,393
00005864,Amount,227,242
00005865,Amount,474,314
00005866,Amount,247,224
00005867,Amount,439,384
00005868,Amount,314,344
00005869,Amount,205,299
00005870,Amount,373,140
00005871,Amount,477,389
00005872,Amount,385,251
00005873,Amount,235,283
00005874,Amount,446,182
00005875,Amount,110,291
00005876,Amount,207,195
00005877,Amount,256,291
00005878,Amount,219,170
00005879,Amount,250,358
00005880,Amount,403,466
00005881,Amount,227,189
00005882,Amount,105,267
00005883,Amount,233,147
00005884,Amount,327,417
00005885,Amount,300,377
00005886,Amount,488,430
00005887,Amount,363,111
00005888,Amount,183,224
00005889,Amount,261,365
00005890,Amount,366,319
00005891,Amount,315,449
00005892,Amount,149,497
00005893,Amount,130,342
00005894,Amount,186,253
00005895,Amount,339,205
00005896,Amount,465,266
00005897,Amount,157,366
00005898,Amount,298,386
00005899,Amount,488,462
00005900,Amount,332,241
00005901,Amount,309,358
00005902,Amount,311,290
00005903,Amount,190,256
00005904,Amount,407,420
00005905,Amount,461,237
00005906,Amount,469,338
00005907,Amount,170,459
00005908,Amount,494,228
00005909,Amount,129,235
00005910,Amount,396,177
00005911,Amount,424,299
00005912,Amount,321,460
00005913,Amount,415,254
00005914,Amount,339,161
00005915,Amount,168,401
00005916,Amount,258,135
00005917,Amount,207,182
00005918,Amount,131,422
00005919,Amount,400,379
00005920,Amount,104,122
00005921,Amount,165,189
00005922,Amount,363,386
00005923,Amount,103,415
00005924,Amount,215,467
00005925,Amount,341,420
00005926,Amount,340,395
00005927,Amount,278,101
00005928,Amount,237,293
00005929,Amount,454,478
00005930,Amount,166,144
00005931,Amount,128,445
00005932,Amount,490,100
00005933,Amount,456,128
00005934,Amount,313,400
00005935,Amount,340,455
00005936,Amount,129,164
00005937,Amount,204,215
00005938,Amount,284,364
00005939,Amount,390,112
00005940,Amount,220,300
00005941,Amount,193,401
00005942,Amount,447,334
00005943,Amount,170,268
00005944,Amount,241,191
00005945,Amount,470,388
00005946,Amount,459,118
00005947,Amount,193,437
00005948,Amount,136,389
00005949,Amount,483,131
00005950,Amount,358,110
00005951,Amount,273,372
00005952,Amount,428,459
00005953,Amount,408,285
00005954,Amount,379,268
00005955,Amount,220,336
00005956,Amount,446,212
00005957,Amount,383,141
00005958,Amount,460,370
00005959,Amount,297,191
00005960,Amount,324,263
00005961,Amount,462,228
00005962,Amount,314,346
00005963,Amount,460,437
00005964,Amount,249,117
00005965,Amount,350,285
00005966,Amount,410,457
00005967,Amount,428,260
00005968,Amount,205,427
00005969,Amount,432,171
00005970,Amount,111,196
00005971,Amount,197,311
00005972,Amount,161,357
00005973,Amount,184,270
00005974,Amount,200,190
00005975,Amount,441,455
00005976,Amount,488,293
00005977,Amount,367,274
00005978,Amount,258,228
00005979,Amount,203,393
00005980,Amount,233,292
00005981,Amount,201,237
00005982,Amount,290,447
00005983,Amount,404,378
00005984,Amount,362,476
00005985,Amount,492,463
00005986,Amount,105,468
00005987,Amount,157,352
00005988,Amount,156,174
00005989,Amount,108,347
00005990,Amount,358,301
00005991,Amount,138,492
00005992,Amount,338,131
00005993,Amount,104,154
00005994,Amount,156,362
00005995,Amount,284,117
00005996,Amount,246,257
00005997,Amount,215,207
00005998,Amount,298,372
00005999,Amount,444,355
00006000,Amount,212,173
00006001,Amount,212,303
00006002,Amount,286,377
00006003,Amount,145,237
00006004,Amount,159,145
00006005,Amount,392,300
00006006,Amount,316,103
00006007,Amount,149,282
00006008,Amount,478,407
00006009,Amount,232,150
00006010,Amount,334,120
00006011,Amount,286,354
00006012,Amount,247,479
00006013,Amount,337,281
00006014,Amount,496,105
00006015,Amount,181,286
00006016,Amount,439,402
00006017,Amount,421,290
00006018,Amount,350,139
00006019,Amount,373,138
00006020,Amount,365,482
00006021,Amount,315,141
00006022,Amount,196,193
00006023,Amount,288,472
00006024,Amount,131,178
00006025,Amount,281,415
00006026,Amount,264,383
00006027,Amount,244,161
00006028,Amount,397,166
00006029,Amount,296,408
00006030,Amount,284,209
00006031,Amount,228,147
00006032,Amount,133,142
00006033,Amount,416,279
00006034,Amount,302,116
00006035,Amount,444,304
00006036,Amount,395,263
00006037,Amount,460,268
00006038,Amount,392,210
00006039,Amount,490,413
00006040,Amount,114,370
00006041,Amount,238,456
00006042,Amount,197,319
00006043,Amount,203,411
00006044,Amount,495,231
00006045,Amount,234,284
00006046,Amount,347,191
00006047,Amount,341,324
00006048,Amount,124,414
00006049,Amount,264,449
00006050,Amount,350,406
00006051,Amount,166,195
00006052,Amount,315,488
00006053,Amount,449,231
00006054,Amount,358,241
00006055,Amount,451,456
00006056,Amount,146,499
00006057,Amount,287,149
00006058,Amount,474,356
00006059,Amount,446,152
00006060,Amount,100,136
00006061,Amount,212,453
00006062,Amount,122,118
00006063,Amount,313,211
00006064,Amount,190,426
00006065,Amount,462,355
00006066,Amount,327,385
00006067,Amount,497,337
00006068,Amount,377,110
00006069,Amount,409,268
00006070,Amount,444,360
00006071,Amount,231,482
00006072,Amount,219,250
00006073,Amount,395,243
00006074,Amount,373,421
00006075,Amount,362,279
00006076,Amount,498,245
00006077,Amount,199,143
00006078,Amount,165,106
00006079,Amount,253,111
00006080,Amount,149,349
00006081,Amount,417,395
00006082,Amount,226,354
00006083,Amount,480,447
00006084,Amount,209,442
00006085,Amount,316,360
00006086,Amount,241,174
00006087,Amount,333,401
00006088,Amount,138,334
00006089,Amount,125,364
00006090,Amount,143,412
00006091,Amount,175,200
00006092,Amount,283,284
00006093,Amount,148,371
00006094,Amount,264,211
00006095,Amount,403,177
00006096,Amount,476,428
00006097,Amount,266,170
00006098,Amount,287,250
00006099,Amount,389,350
00006100,Amount,456,211
00006101,Amount,297,327
00006102,Amount,361,369
00006103,Amount,384,251
00006104,Amount,444,191
00006105,Amount,157,354
00006106,Amount,438,108
00006107,Amount,388,395
00006108,Amount,333,209
00006109,Amount,317,206
00006110,Amount,183,175
00006111,Amount,320,385
00006112,Amount,247,161
00006113,Amount,392,161
00006114,Amount,449,219
00006115,Amount,177,400
00006116,Amount,234,421
00006117,Amount,471,378
00006118,Amount,123,298
00006119,Amount,297,379
00006120,Amount,186,116
00006121,Amount,271,358
00006122,Amount,195,394
00006123,Amount,173,142
00006124,Amount,255,156
00006125,Amount,253,455
00006126,Amount,291,470
00006127,Amount,144,226
00006128,Amount,340,462
00006129,Amount,328,137
00006130,Amount,366,143
00006131,Amount,362,156
00006132,Amount,270,154
00006133,Amount,472,433
00006134,Amount,269,350
00006135,Amount,328,411
00006136,Amount,292,216
00006137,Amount,182,272
00006138,Amount,304,364
00006139,Amount,396,356
00006140,Amount,339,247
00006141,Amount,312,261
00006142,Amount,162,227
00006143,Amount,439,433
00006144,Amount,231,181
00006145,Amount,271,372
00006146,Amount,411,459
00006147,Amount,231,120
00006148,Amount,375,139
00006149,Amount,140,435
00006150,Amount,285,451
00006151,Amount,133,357
00006152,Amount,163,232
00006153,Amount,369,276
00006154,Amount,137,199
00006155,Amount,463,274
00006156,Amount,223,498
00006157,Amount,418,450
00006158,Amount,474,251
00006159,Amount,221,168
00006160,Amount,466,425
00006161,Amount,253,155
00006162,Amount,277,320
00006163,Amount,397,338
00006164,Amount,142,371
00006165,Amount,248,151
00006166,Amount,282,382
00006167,Amount,125,179
00006168,Amount,392,116
00006169,Amount,108,109
00006170,Amount,336,414
00006171,Amount,436,442
00006172,Amount,203,112
00006173,Amount,366,333
00006174,Amount,184,416
00006175,Amount,180,149
00006176,Amount,437,349
00006177,Amount,159,194
00006178,Amount,181,465
00006179,Amount,384,250
00006180,Amount,197,467
00006181,Amount,484,496
00006182,Amount,160,212
00006183,Amount,326,127
00006184,Amount,209,263
00006185,Amount,216,126
00006186,Amount,405,402
00006187,Amount,307,246
00006188,Amount,376,157
00006189,Amount,279,321
00006190,Amount,387,150
00006191,Amount,444,252
00006192,Amount,147,130
00006193,Amount,400,303
00006194,Amount,293,203
00006195,Amount,182,198
00006196,Amount,385,420
00006197,Amount,209,434
00006198,Amount,360,321
00006199,Amount,281,260
00006200,Amount,323,291
00006201,Amount,108,129
00006202,Amount,326,201
00006203,Amount,276,466
00006204,Amount,264,171
00006205,Amount,115,288
00006206,Amount,345,134
00006207,Amount,235,432
00006208,Amount,493,384
00006209,Amount,259,262
00006210,Amount,340,135
00006211,Amount,242,273
00006212,Amount,250,165
00006213,Amount,374,369
00006214,Amount,324,424
00006215,Amount,452,383
00006216,Amount,267,489
00006217,Amount,455,362
00006218,Amount,437,464
00006219,Amount,101,308
00006220,Amount,400,247
00006221,Amount,232,219
00006222,Amount,311,276
00006223,Amount,227,398
00006224,Amount,493,263
00006225,Amount,355,100
00006226,Amount,188,224
00006227,Amount,167,387
00006228,Amount,274,109
00006229,Amount,348,204
00006230,Amount,396,411
00006231,Amount,334,134
00006232,Amount,269,452
00006233,Amount,322,348
00006234,Amount,141,114
00006235,Amount,498,271
00006236,Amount,163,469
00006237,Amount,478,285
00006238,Amount,409,365
00006239,Amount,284,395
00006240,Amount,461,126
00006241,Amount,356,301
00006242,Amount,447,133
00006243,Amount,407,304
00006244,Amount,133,437
00006245,Amount,192,303
00006246,Amount,232,112
00006247,Amount,189,141
00006248,Amount,493,263
00006249,Amount,276,418
00006250,Amount,295,348
00006251,Amount,406,113
00006252,Amount,489,460
00006253,Amount,426,226
00006254,Amount,494,158
00006255,Amount,128,220
00006256,Amount,304,431
00006257,Amount,494,190
00006258,Amount,352,472
00006259,Amount,306,441
00006260,Amount,300,256
00006261,Amount,347,246
00006262,Amount,426,154
00006263,Amount,131,281
00006264,Amount,162,276
00006265,Amount,426,464
00006266,Amount,148,389
00006267,Amount,378,375
00006268,Amount,145,254
00006269,Amount,144,400
00006270,Amount,254,399
00006271,Amount,498,427
00006272,Amount,403,203
00006273,Amount,160,253
00006274,Amount,177,217
00006275,Amount,141,465
00006276,Amount,205,171
00006277,Amount,140,181
00006278,Amount,361,185
00006279,Amount,139,171
00006280,Amount,303,239
00006281,Amount,446,389
00006282,Amount,290,397
00006283,Amount,198,381
00006284,Amount,466,156
00006285,Amount,150,270
00006286,Amount,394,331
00006287,Amount,330,463
00006288,Amount,356,387
00006289,Amount,205,468
00006290,Amount,204,402
00006291,Amount,299,225
00006292,Amount,231,329
00006293,Amount,271,188
00006294,Amount,326,183
00006295,Amount,307,431
00006296,Amount,313,139
00006297,Amount,347,370
00006298,Amount,140,425
00006299,Amount,301,109
00006300,Amount,423,406
00006301,Amount,475,430
00006302,Amount,495,301
00006303,Amount,407,120
00006304,Amount,123,221
00006305,Amount,316,131
00006306,Amount,158,441
00006307,Amount,137,344
00006308,Amount,160,332
00006309,Amount,284,410
00006310,Amount,172,128
00006311,Amount,308,168
00006312,Amount,471,407
00006313,Amount,431,461
00006314,Amount,199,305
00006315,Amount,461,137
00006316,Amount,381,275
00006317,Amount,394,116
00006318,Amount,496,363
00006319,Amount,187,361
00006320,Amount,350,347
00006321,Amount,394,132
00006322,Amount,469,213
00006323,Amount,409,114
00006324,Amount,408,370
00006325,Amount,471,203
00006326,Amount,223,111
00006327,Amount,431,384
00006328,Amount,159,434
00006329,Amount,369,449
00006330,Amount,376,237
00006331,Amount,459,226
00006332,Amount,340,200
00006333,Amount,496,147
00006334,Amount,447,466
00006335,Amount,250,294
00006336,Amount,265,110
00006337,Amount,226,282
00006338,Amount,115,479
00006339,Amount,360,442
00006340,Amount,330,184
00006341,Amount,417,359
00006342,Amount,307,278
00006343,Amount,378,453
00006344,Amount,297,187
00006345,Amount,112,496
00006346,Amount,380,224
00006347,Amount,356,335
00006348,Amount,315,274
00006349,Amount,276,232
00006350,Amount,481,429
00006351,Amount,411,353
00006352,Amount,353,343
00006353,Amount,112,477
00006354,Amount,346,248
00006355,Amount,307,465
00006356,Amount,206,433
00006357,Amount,108,176
00006358,Amount,248,452
00006359,Amount,455,377
00006360,Amount,352,340
00006361,Amount,467,460
00006362,Amount,208,288
00006363,Amount,245,264
00006364,Amount,201,168
00006365,Amount,187,432
00006366,Amount,466,337
00006367,Amount,372,424
00006368,Amount,281,300
00006369,Amount,354,133
00006370,Amount,445,219
00006371,Amount,360,393
00006372,Amount,387,402
00006373,Amount,418,490
00006374,Amount,304,266
00006375,Amount,137,106
00006376,Amount,280,376
00006377,Amount,153,161
00006378,Amount,244,322
00006379,Amount,347,181
00006380,Amount,391,226
00006381,Amount,116,291
00006382,Amount,171,145
00006383,Amount,353,217
00006384,Amount,221,457
00006385,Amount,273,247
00006386,Amount,106,402
00006387,Amount,274,437
00006388,Amount,304,237
00006389,Amount,426,492
00006390,Amount,414,487
00006391,Amount,418,398
00006392,Amount,344,121
00006393,Amount,428,105
00006394,Amount,363,238
00006395,Amount,316,193
00006396,Amount,305,234
00006397,Amount,121,210
00006398,Amount,174,110
00006399,Amount,322,319
00006400,Amount,432,264
00006401,Amount,420,148
00006402,Amount,347,441
00006403,Amount,462,227
00006404,Amount,269,198
00006405,Amount,386,278
00006406,Amount,330,408
00006407,Amount,272,368
00006408,Amount,181,499
00006409,Amount,398,337
00006410,Amount,124,481
00006411,Amount,202,378
00006412,Amount,358,472
00006413,Amount,274,146
00006414,Amount,374,253
00006415,Amount,144,378
00006416,Amount,122,352
00006417,Amount,487,445
00006418,Amount,359,296
00006419,Amount,353,194
00006420,Amount,252,310
00006421,Amount,397,296
00006422,Amount,455,398
00006423,Amount,181,356
00006424,Amount,132,172
00006425,Amount,236,247
00006426,Amount,224,369
00006427,Amount,318,488
00006428,Amount,225,121
00006429,Amount,162,218
00006430,Amount,235,485
00006431,Amount,151,463
00006432,Amount,168,200
00006433,Amount,417,186
00006434,Amount,493,256
00006435,Amount,347,440
00006436,Amount,151,240
00006437,Amount,143,229
00006438,Amount,296,473
00006439,Amount,129,420
00006440,Amount,159,305
00006441,Amount,313,251
00006442,Amount,491,406
00006443,Amount,266,155
00006444,Amount,305,491
00006445,Amount,390,403
00006446,Amount,307,282
00006447,Amount,386,497
00006448,Amount,155,392
00006449,Amount,184,277
00006450,Amount,365,100
00006451,Amount,460,142
00006452,Amount,446,331
00006453,Amount,258,293
00006454,Amount,221,132
00006455,Amount,132,279
00006456,Amount,287,301
00006457,Amount,263,221
00006458,Amount,187,315
00006459,Amount,302,108
00006460,Amount,253,246
00006461,Amount,427,128
00006462,Amount,406,288
00006463,Amount,295,223
00006464,Amount,203,404
00006465,Amount,307,175
00006466,Amount,404,492
00006467,Amount,462,286
00006468,Amount,494,203
00006469,Amount,118,165
00006470,Amount,127,438
00006471,Amount,141,227
00006472,Amount,187,349
00006473,Amount,441,239
00006474,Amount,250,497
00006475,Amount,444,460
00006476,Amount,182,375
00006477,Amount,153,267
00006478,Amount,479,341
00006479,Amount,162,101
00006480,Amount,269,405
00006481,Amount,214,238
00006482,Amount,374,225
00006483,Amount,245,441
00006484,Amount,150,462
00006485,Amount,476,217
00006486,Amount,337,414
00006487,Amount,378,334
00006488,Amount,339,368
00006489,Amount,170,239
00006490,Amount,103,249
00006491,Amount,140,287
00006492,Amount,396,185
00006493,Amount,293,399
00006494,Amount,343,162
00006495,Amount,104,383
00006496,Amount,422,317
00006497,Amount,105,110
00006498,Amount,389,194
00006499,Amount,340,449
00006500,Amount,448,113
00006501,Amount,179,420
00006502,Amount,329,259
00006503,Amount,255,193
00006504,Amount,169,110
00006505,Amount,243,338
00006506,Amount,272,405
00006507,Amount,228,447
00006508,Amount,340,150
00006509,Amount,429,357
00006510,Amount,491,189
00006511,Amount,484,302
00006512,Amount,483,223
00006513,Amount,385,310
00006514,Amount,413,170
00006515,Amount,112,271
00006516,Amount,392,155
00006517,Amount,338,469
00006518,Amount,107,462
00006519,Amount,494,335
00006520,Amount,210,496
00006521,Amount,275,485
00006522,Amount,454,265
00006523,Amount,292,222
00006524,Amount,114,281
00006525,Amount,419,169
00006526,Amount,107,118
00006527,Amount,475,414
00006528,Amount,411,139
00006529,Amount,259,371
00006530,Amount,297,200
00006531,Amount,457,159
00006532,Amount,356,490
00006533,Amount,262,445
00006534,Amount,394,416
00006535,Amount,172,290
00006536,Amount,144,439
00006537,Amount,305,365
00006538,Amount,390,414
00006539,Amount,307,313
00006540,Amount,242,471
00006541,Amount,409,230
00006542,Amount,172,294
00006543,Amount,267,485
00006544,Amount,434,329
00006545,Amount,345,412
00006546,Amount,462,173
00006547,Amount,111,422
00006548,Amount,416,171
00006549,Amount,136,416
00006550,Amount,408,433
00006551,Amount,171,234
